,see_door,door_locked,see_key,has_key,see_goal
0,False,True,False,False,False
1,False,True,False,False,False
2,False,True,False,False,False
3,False,True,False,False,False
4,False,True,False,False,False
5,False,True,False,False,False
6,False,True,False,False,False
7,False,True,False,False,False
8,False,True,False,False,False
9,True,True,False,False,False
10,True,True,False,False,False
11,True,True,False,False,False
12,True,True,False,False,False
13,True,True,False,False,False
14,True,True,False,False,False
15,True,True,False,False,False
16,True,True,False,False,False
17,True,True,False,False,False
18,False,True,True,False,False
19,False,True,True,False,False
20,False,True,True,False,False
21,False,True,True,False,False
22,False,True,True,False,False
23,False,True,True,False,False
24,False,True,False,True,False
25,False,True,False,True,False
26,False,True,False,True,False
27,False,True,False,True,False
28,False,True,False,True,False
29,False,True,False,True,False
30,False,True,False,True,False
31,False,True,False,True,False
32,False,True,False,True,False
33,False,True,False,True,False
34,False,True,False,True,False
35,False,True,False,True,False
36,False,True,False,True,False
37,False,True,False,True,False
38,False,True,False,True,False
39,False,True,False,True,False
40,False,True,False,True,False
41,False,True,False,True,False
42,False,True,False,True,False
43,False,True,False,True,False
44,False,True,False,True,False
45,False,True,False,True,False
46,True,True,False,True,False
47,True,True,False,True,False
48,True,True,False,True,False
49,True,True,False,True,False
50,True,True,False,True,False
51,True,True,False,True,False
52,True,True,False,True,False
53,True,True,False,True,False
54,True,True,False,True,False
55,True,False,False,True,False
56,False,False,False,True,False
57,False,False,False,True,False
58,True,False,False,True,False
59,False,False,False,True,True
60,False,False,False,True,True
61,False,False,False,True,True
62,False,False,False,True,True
63,False,False,False,True,True
64,False,False,False,True,True
