,see_door,door_locked,see_key,has_key,see_goal
0,False,True,False,False,False
1,False,True,False,False,False
2,False,True,False,False,False
3,False,True,False,False,False
4,False,True,False,False,False
5,False,True,False,False,False
6,False,True,False,False,False
7,False,True,False,False,False
8,False,True,False,False,False
9,False,True,False,False,False
10,False,True,True,False,False
11,False,True,True,False,False
12,False,True,True,False,False
13,False,True,True,False,False
14,False,True,True,False,False
15,False,True,True,False,False
16,False,True,True,False,False
17,False,True,False,True,False
18,False,True,False,True,False
19,False,True,False,True,False
20,False,True,False,True,False
21,False,True,False,True,False
22,False,True,False,True,False
23,False,True,False,True,False
24,False,True,False,True,False
25,False,True,False,True,False
26,False,True,False,True,False
27,False,True,False,True,False
28,False,True,False,True,False
29,False,True,False,True,False
30,False,True,False,True,False
31,False,True,False,True,False
32,False,True,False,True,False
33,False,True,False,True,False
34,False,True,False,True,False
35,False,True,False,True,False
36,False,True,False,True,False
37,False,True,False,True,False
38,False,True,False,True,False
39,False,True,False,True,False
40,False,True,False,True,False
41,False,True,False,True,False
42,False,True,False,True,False
43,True,True,False,True,False
44,True,True,False,True,False
45,True,True,False,True,False
46,True,True,False,True,False
47,True,True,False,True,False
48,True,True,False,True,False
49,True,True,False,True,False
50,True,True,False,True,False
51,True,True,False,True,False
52,True,True,False,True,False
53,True,True,False,True,False
54,True,True,False,True,False
55,True,True,False,True,False
56,True,False,False,True,False
57,False,False,False,True,False
58,False,False,False,True,False
59,True,False,False,True,False
60,False,False,False,True,False
61,False,False,False,True,False
62,False,False,False,True,False
63,False,False,False,True,False
64,False,False,False,True,False
65,False,False,False,True,False
66,False,False,False,True,True
67,False,False,False,True,True
68,False,False,False,True,True
69,False,False,False,True,True
70,False,False,False,True,True
71,False,False,False,True,True
72,False,False,False,True,True
73,False,False,False,True,True
74,False,False,False,True,True
75,False,False,False,True,True
