,see_door,door_locked,see_key,has_key,see_goal
0,False,True,False,False,False
1,False,True,False,False,False
2,False,True,False,False,False
3,False,True,False,False,False
4,False,True,False,False,False
5,False,True,False,False,False
6,False,True,False,False,False
7,False,True,False,False,False
8,False,True,False,False,False
9,False,True,False,False,False
10,False,True,False,False,False
11,False,True,False,False,False
12,False,True,False,False,False
13,False,True,False,False,False
14,False,True,False,False,False
15,False,True,False,False,False
16,False,True,False,False,False
17,False,True,False,False,False
18,False,True,False,False,False
19,False,True,False,False,False
20,False,True,False,False,False
21,False,True,False,False,False
22,False,True,False,False,False
23,False,True,False,False,False
24,True,True,True,False,False
25,True,True,True,False,False
26,True,True,True,False,False
27,True,True,True,False,False
28,True,True,True,False,False
29,False,True,True,False,False
30,True,True,True,False,False
31,True,True,True,False,False
32,True,True,True,False,False
33,True,True,True,False,False
34,True,True,True,False,False
35,True,True,True,False,False
36,True,True,False,True,False
37,True,True,False,True,False
38,True,True,False,True,False
39,True,True,False,True,False
40,True,True,False,True,False
41,True,False,False,True,False
42,False,False,False,True,True
43,False,False,False,True,True
44,False,False,False,True,True
45,False,False,False,True,True
46,False,False,False,True,True
47,False,False,False,True,True
48,False,False,False,True,True
49,False,False,False,True,True
50,False,False,False,True,True
51,False,False,False,True,True
