,see_door,door_locked,see_key,has_key,see_goal
0,False,True,False,False,False
1,False,True,False,False,False
2,False,True,False,False,False
3,False,True,False,False,False
4,False,True,False,False,False
5,False,True,False,False,False
6,False,True,False,False,False
7,False,True,False,False,False
8,False,True,False,False,False
9,False,True,False,False,False
10,False,True,False,False,False
11,False,True,False,False,False
12,False,True,False,False,False
13,False,True,False,False,False
14,False,True,False,False,False
15,True,True,False,False,False
16,True,True,False,False,False
17,True,True,False,False,False
18,True,True,False,False,False
19,False,True,True,False,False
20,False,True,True,False,False
21,False,True,True,False,False
22,False,True,True,False,False
23,False,True,True,False,False
24,False,True,True,False,False
25,False,True,True,False,False
26,False,True,True,False,False
27,False,True,True,False,False
28,False,True,True,False,False
29,False,True,True,False,False
30,False,True,False,True,False
31,False,True,False,True,False
32,False,True,False,True,False
33,False,True,False,True,False
34,False,True,False,True,False
35,False,True,False,True,False
36,False,True,False,True,False
37,False,True,False,True,False
38,False,True,False,True,False
39,False,True,False,True,False
40,False,True,False,True,False
41,False,True,False,True,False
42,False,True,False,True,False
43,False,True,False,True,False
44,False,True,False,True,False
45,False,True,False,True,False
46,False,True,False,True,False
47,False,True,False,True,False
48,False,True,False,True,False
49,False,True,False,True,False
50,False,True,False,True,False
51,False,True,False,True,False
52,False,True,False,True,False
53,False,True,False,True,False
54,False,True,False,True,False
55,False,True,False,True,False
56,False,True,False,True,False
57,False,True,False,True,False
58,False,True,False,True,False
59,False,True,False,True,False
60,False,True,False,True,False
61,False,True,False,True,False
62,True,True,False,True,False
63,True,True,False,True,False
64,True,True,False,True,False
65,True,True,False,True,False
66,True,True,False,True,False
67,True,True,False,True,False
68,True,False,False,True,True
69,False,False,False,True,True
70,False,False,False,True,True
71,True,False,False,True,True
72,False,False,False,True,True
