,see_door,door_locked,see_key,has_key,see_goal
0,False,True,True,False,False
1,False,True,True,False,False
2,False,True,False,True,False
3,False,True,False,True,False
4,False,True,False,True,False
5,False,True,False,True,False
6,False,True,False,True,False
7,False,True,False,True,False
8,False,True,False,True,False
9,True,True,False,True,False
10,True,True,False,True,False
11,True,True,False,True,False
12,True,True,False,True,False
13,True,True,False,True,False
14,True,True,False,True,False
15,True,True,False,True,False
16,True,True,False,True,False
17,True,True,False,True,False
18,True,True,False,True,False
19,True,True,False,True,False
20,True,True,False,True,False
21,True,False,False,True,False
22,False,False,False,True,False
23,False,False,False,True,False
24,True,False,False,True,True
25,False,False,False,True,True
26,False,False,False,True,True
27,False,False,False,True,True
28,False,False,False,True,True
